,Name,Location,Magnitude,URL
54,"M 0.5 - 15 km SSE of Los Ybanez, Texas","15 km SSE of Los Ybanez, Texas",0.5,https://earthquake.usgs.gov/earthquakes/eventpage/tx2025apnw
1607,"M 0.5 - 38 km SSE of Goldfield, Nevada","38 km SSE of Goldfield, Nevada",0.5,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891294
388,"M 0.5 - 50 km NW of Beluga, Alaska","50 km NW of Beluga, Alaska",0.5,https://earthquake.usgs.gov/earthquakes/eventpage/av93447866
1524,"M 0.5 - 39 km SSE of Goldfield, Nevada","39 km SSE of Goldfield, Nevada",0.5,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891313
362,"M 0.5 - 9 km SE of Lincoln, Montana","9 km SE of Lincoln, Montana",0.49,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070478
1567,"M 0.5 - 71 km NE of Nikolski, Alaska","71 km NE of Nikolski, Alaska",0.49,https://earthquake.usgs.gov/earthquakes/eventpage/av93442906
799,"M 0.5 - 11 km W of Anza, CA","11 km W of Anza, CA",0.49,https://earthquake.usgs.gov/earthquakes/eventpage/ci40834423
801,"M 0.5 - 1 km N of The Geysers, CA","1 km N of The Geysers, CA",0.49,https://earthquake.usgs.gov/earthquakes/eventpage/nc75113481
1194,"M 0.5 - 14 km SSE of Carbonado, Washington","14 km SSE of Carbonado, Washington",0.49,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061397
1698,"M 0.5 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",0.48,https://earthquake.usgs.gov/earthquakes/eventpage/av93442206
1415,"M 0.5 - 44 km NW of Island Park, Idaho","44 km NW of Island Park, Idaho",0.48,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070383
1297,"M 0.5 - 10 km NNE of Twin Bridges, Montana","10 km NNE of Twin Bridges, Montana",0.48,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070138
852,"M 0.5 - 12 km SSE of Anza, CA","12 km SSE of Anza, CA",0.47,https://earthquake.usgs.gov/earthquakes/eventpage/ci40834367
1376,"M 0.5 - 2 km NNE of The Geysers, CA","2 km NNE of The Geysers, CA",0.47,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112646
349,"M 0.5 - 37 km NNE of Amboy, Washington","37 km NNE of Amboy, Washington",0.46,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061737
1531,"M 0.5 - 9 km NW of The Geysers, CA","9 km NW of The Geysers, CA",0.45,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112386
1583,"M 0.5 - 18 km ESE of Little Lake, CA","18 km ESE of Little Lake, CA",0.45,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832871
613,"M 0.5 - 21 km SSE of Swan Lake, Montana","21 km SSE of Swan Lake, Montana",0.45,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070273
923,"M 0.4 - 19 km WSW of Sitka, Alaska","19 km WSW of Sitka, Alaska",0.44,https://earthquake.usgs.gov/earthquakes/eventpage/av93445761
1207,"M 0.4 - 7 km WNW of Cobb, CA","7 km WNW of Cobb, CA",0.44,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112861
1741,"M 0.4 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.43,https://earthquake.usgs.gov/earthquakes/eventpage/av93442016
1551,"M 0.4 - 6 km NW of Aguanga, CA","6 km NW of Aguanga, CA",0.43,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832919
1467,"M 0.4 - 10 km N of Dillon, Montana","10 km N of Dillon, Montana",0.42,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070083
749,"M 0.4 - 23 km E of Little Lake, CA","23 km E of Little Lake, CA",0.41,https://earthquake.usgs.gov/earthquakes/eventpage/ci40834495
1048,"M 0.4 - 72 km WNW of Beluga, Alaska","72 km WNW of Beluga, Alaska",0.41,https://earthquake.usgs.gov/earthquakes/eventpage/av93445266
858,"M 0.4 - 1 km N of Cabazon, CA","1 km N of Cabazon, CA",0.41,https://earthquake.usgs.gov/earthquakes/eventpage/ci37693964
1037,"M 0.4 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/av93445331
1153,"M 0.4 - 70 km WNW of Beluga, Alaska","70 km WNW of Beluga, Alaska",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/ak0256yynjh
819,"M 0.4 - 48 km ENE of Beatty, Nevada","48 km ENE of Beatty, Nevada",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891465
791,"M 0.4 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/ak025a27ryq
1576,"M 0.4 - 6 km WNW of Anza, CA","6 km WNW of Anza, CA",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832887
1213,"M 0.4 - 20 km NNE of Yerington, Nevada","20 km NNE of Yerington, Nevada",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891416
1252,"M 0.4 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/av93444386
1505,"M 0.4 - 15 km NE of Milford, Utah","15 km NE of Milford, Utah",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/uu80002548
964,"M 0.4 - 37 km WNW of Indian Springs, Nevada","37 km WNW of Indian Springs, Nevada",0.4,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891458
1536,"M 0.4 - 18 km NNW of Borrego Springs, CA","18 km NNW of Borrego Springs, CA",0.39,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832943
974,"M 0.4 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0.38,https://earthquake.usgs.gov/earthquakes/eventpage/av93445596
815,"M 0.4 - 5 km SE of Lake Henshaw, CA","5 km SE of Lake Henshaw, CA",0.38,https://earthquake.usgs.gov/earthquakes/eventpage/ci40834399
340,"M 0.4 - 5 km WNW of The Geysers, CA","5 km WNW of The Geysers, CA",0.38,https://earthquake.usgs.gov/earthquakes/eventpage/nc75114336
594,"M 0.4 - 12 km NW of The Geysers, CA","12 km NW of The Geysers, CA",0.37,https://earthquake.usgs.gov/earthquakes/eventpage/nc75113886
1595,"M 0.4 - 6 km WNW of Anza, CA","6 km WNW of Anza, CA",0.36,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832855
821,"M 0.4 - 23 km ENE of Ashford, Washington","23 km ENE of Ashford, Washington",0.36,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061527
929,"M 0.4 - 68 km WNW of Beluga, Alaska","68 km WNW of Beluga, Alaska",0.36,https://earthquake.usgs.gov/earthquakes/eventpage/av93445751
1101,"M 0.4 - 7 km N of Kings Point, Montana","7 km N of Kings Point, Montana",0.36,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070228
417,"M 0.4 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",0.35,https://earthquake.usgs.gov/earthquakes/eventpage/av93447716
1679,"M 0.4 - 6 km WNW of Anza, CA","6 km WNW of Anza, CA",0.35,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832631
644,"M 0.3 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",0.34,https://earthquake.usgs.gov/earthquakes/eventpage/av93446816
1751,"M 0.3 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.33,https://earthquake.usgs.gov/earthquakes/eventpage/av93441961
1648,"M 0.3 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",0.31,https://earthquake.usgs.gov/earthquakes/eventpage/av93442526
406,"M 0.3 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",0.31,https://earthquake.usgs.gov/earthquakes/eventpage/av93447776
862,"M 0.3 - 72 km WNW of Beluga, Alaska","72 km WNW of Beluga, Alaska",0.3,https://earthquake.usgs.gov/earthquakes/eventpage/ak0259yrg2j
853,"M 0.3 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.3,https://earthquake.usgs.gov/earthquakes/eventpage/ak0259z3hkj
1459,"M 0.3 - 7 km NW of The Geysers, CA","7 km NW of The Geysers, CA",0.3,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112491
1127,"M 0.3 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",0.3,https://earthquake.usgs.gov/earthquakes/eventpage/ak0258akroq
1261,"M 0.3 - 15 km NE of Yerington, Nevada","15 km NE of Yerington, Nevada",0.3,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891389
1142,"M 0.3 - 4 km NNW of The Geysers, CA","4 km NNW of The Geysers, CA",0.28,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112941
835,"M 0.3 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.27,https://earthquake.usgs.gov/earthquakes/eventpage/av93446056
1183,"M 0.3 - 8 km WNW of Cobb, CA","8 km WNW of Cobb, CA",0.26,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112901
367,"M 0.3 - 14 km N of Condon, Montana","14 km N of Condon, Montana",0.26,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070498
937,"M 0.2 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.24,https://earthquake.usgs.gov/earthquakes/eventpage/av93445716
1064,"M 0.2 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.22,https://earthquake.usgs.gov/earthquakes/eventpage/av93445201
745,"M 0.2 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.22,https://earthquake.usgs.gov/earthquakes/eventpage/av93446396
1192,"M 0.2 - 10 km NW of The Geysers, CA","10 km NW of The Geysers, CA",0.22,https://earthquake.usgs.gov/earthquakes/eventpage/nc75112876
124,"M 0.2 - 54 km E of Beatty, Nevada","54 km E of Beatty, Nevada",0.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891628
4,"M 0.2 - 34 km NW of Indian Springs, Nevada","34 km NW of Indian Springs, Nevada",0.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891659
921,"M 0.2 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",0.19,https://earthquake.usgs.gov/earthquakes/eventpage/av93445766
607,"M 0.2 - 20 km E of Finley Point, Montana","20 km E of Finley Point, Montana",0.18,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070298
1557,"M 0.2 - 3 km SW of Anza, CA","3 km SW of Anza, CA",0.16,https://earthquake.usgs.gov/earthquakes/eventpage/ci40832903
1244,"M 0.2 - 29 km WNW of Hebgen Lake Estates, Montana","29 km WNW of Hebgen Lake Estates, Montana",0.16,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070388
1722,"M 0.2 - 67 km WNW of Tyonek, Alaska","67 km WNW of Tyonek, Alaska",0.15,https://earthquake.usgs.gov/earthquakes/eventpage/av93442111
860,"M 0.2 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.15,https://earthquake.usgs.gov/earthquakes/eventpage/av93445976
792,"M 0.1 - 21 km W of Hebgen Lake Estates, Montana","21 km W of Hebgen Lake Estates, Montana",0.14,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070398
1354,"M 0.1 - 5 km NNE of Brinnon, Washington","5 km NNE of Brinnon, Washington",0.14,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061357
1562,"M 0.1 - 12 km SSE of Swan Lake, Montana","12 km SSE of Swan Lake, Montana",0.13,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070093
839,"M 0.1 - 85 km NW of Karluk, Alaska","85 km NW of Karluk, Alaska",0.12,https://earthquake.usgs.gov/earthquakes/eventpage/av93446051
592,"M 0.1 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",0.12,https://earthquake.usgs.gov/earthquakes/eventpage/av93447001
572,"M 0.1 - 19 km E of Finley Point, Montana","19 km E of Finley Point, Montana",0.1,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070318
147,"M 0.1 - 53 km E of Beatty, Nevada","53 km E of Beatty, Nevada",0.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891643
1021,"M 0.1 - 85 km NNW of Karluk, Alaska","85 km NNW of Karluk, Alaska",0.1,https://earthquake.usgs.gov/earthquakes/eventpage/av93445421
909,"M 0.1 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.1,https://earthquake.usgs.gov/earthquakes/eventpage/av93445831
1528,"M 0.1 - 45 km E of Beatty, Nevada","45 km E of Beatty, Nevada",0.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891312
790,"M 0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.08,https://earthquake.usgs.gov/earthquakes/eventpage/av93446226
418,"M 0.1 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",0.08,https://earthquake.usgs.gov/earthquakes/eventpage/av93447711
822,"M 0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.07,https://earthquake.usgs.gov/earthquakes/eventpage/av93446101
1087,"M 0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.06,https://earthquake.usgs.gov/earthquakes/eventpage/av93445111
587,"M 0.1 - 19 km E of Finley Point, Montana","19 km E of Finley Point, Montana",0.06,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070308
1280,"M 0.1 - 64 km WNW of Tyonek, Alaska","64 km WNW of Tyonek, Alaska",0.05,https://earthquake.usgs.gov/earthquakes/eventpage/av93444321
1323,"M 0.0 - 38 km SSE of Morton, Washington","38 km SSE of Morton, Washington",0.04,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061362
1230,"M 0.0 - 71 km WNW of Beluga, Alaska","71 km WNW of Beluga, Alaska",0.04,https://earthquake.usgs.gov/earthquakes/eventpage/av93444491
514,"M 0.0 - 19 km E of Finley Point, Montana","19 km E of Finley Point, Montana",0.04,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070328
1054,"M 0.0 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.04,https://earthquake.usgs.gov/earthquakes/eventpage/av93445226
1578,"M 0.0 - 82 km NNW of Karluk, Alaska","82 km NNW of Karluk, Alaska",0.03,https://earthquake.usgs.gov/earthquakes/eventpage/av93442876
1356,"M 0.0 - 54 km NE of Kenny Lake, Alaska","54 km NE of Kenny Lake, Alaska",0.02,https://earthquake.usgs.gov/earthquakes/eventpage/av93029889
1353,"M 0.0 - 53 km NE of Kenny Lake, Alaska","53 km NE of Kenny Lake, Alaska",0.02,https://earthquake.usgs.gov/earthquakes/eventpage/av93029899
939,"M 0.0 - 76 km W of Salamatof, Alaska","76 km W of Salamatof, Alaska",0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93445711
973,"M 0.0 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93029954
1573,"M 0.0 - 82 km NNW of Karluk, Alaska","82 km NNW of Karluk, Alaska",0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93442901
1734,"M 0.0 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",0.0,https://earthquake.usgs.gov/earthquakes/eventpage/av93442056
1526,"M 0.0 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",0.0,https://earthquake.usgs.gov/earthquakes/eventpage/av93443101
1742,"M 0.0 - 67 km WNW of Tyonek, Alaska","67 km WNW of Tyonek, Alaska",-0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93442011
697,"M 0.0 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",-0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93446591
661,"M 0.0 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.01,https://earthquake.usgs.gov/earthquakes/eventpage/av93446701
1206,"M 0.0 - 68 km WNW of Beluga, Alaska","68 km WNW of Beluga, Alaska",-0.02,https://earthquake.usgs.gov/earthquakes/eventpage/av93444586
1423,"M 0.0 - 63 km ENE of Pedro Bay, Alaska","63 km ENE of Pedro Bay, Alaska",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/av93443631
515,"M 0.0 - 20 km E of Finley Point, Montana","20 km E of Finley Point, Montana",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070323
510,"M 0.0 - 19 km E of Finley Point, Montana","19 km E of Finley Point, Montana",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070343
573,"M 0.0 - 18 km E of Finley Point, Montana","18 km E of Finley Point, Montana",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070313
1066,"M 0.0 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/av93445196
1335,"M 0.0 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.03,https://earthquake.usgs.gov/earthquakes/eventpage/av93029959
512,"M 0.0 - 70 km WNW of Tyonek, Alaska","70 km WNW of Tyonek, Alaska",-0.04,https://earthquake.usgs.gov/earthquakes/eventpage/av93447296
1463,"M 0.0 - 10 km W of Akutan, Alaska","10 km W of Akutan, Alaska",-0.04,https://earthquake.usgs.gov/earthquakes/eventpage/av93029934
479,"M 0.0 - 38 km NNE of Amboy, Washington","38 km NNE of Amboy, Washington",-0.04,https://earthquake.usgs.gov/earthquakes/eventpage/uw62061647
979,"M 0.0 - 68 km WNW of Beluga, Alaska","68 km WNW of Beluga, Alaska",-0.04,https://earthquake.usgs.gov/earthquakes/eventpage/av93445571
1336,"M -0.1 - 65 km WNW of Tyonek, Alaska","65 km WNW of Tyonek, Alaska",-0.05,https://earthquake.usgs.gov/earthquakes/eventpage/av93444021
754,"M -0.1 - 84 km NNW of Karluk, Alaska","84 km NNW of Karluk, Alaska",-0.06,https://earthquake.usgs.gov/earthquakes/eventpage/av93446376
1726,"M -0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.06,https://earthquake.usgs.gov/earthquakes/eventpage/av93442101
1523,"M -0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.06,https://earthquake.usgs.gov/earthquakes/eventpage/av93443116
593,"M -0.1 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.08,https://earthquake.usgs.gov/earthquakes/eventpage/av93446986
910,"M -0.1 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.08,https://earthquake.usgs.gov/earthquakes/eventpage/av93445821
511,"M -0.1 - 19 km E of Finley Point, Montana","19 km E of Finley Point, Montana",-0.1,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070338
1164,"M -0.1 - 42 km WNW of Indian Springs, Nevada","42 km WNW of Indian Springs, Nevada",-0.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891424
944,"M -0.1 - 64 km ENE of Pedro Bay, Alaska","64 km ENE of Pedro Bay, Alaska",-0.1,https://earthquake.usgs.gov/earthquakes/eventpage/av93445681
129,"M -0.1 - 30 km W of Indian Springs, Nevada","30 km W of Indian Springs, Nevada",-0.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891646
146,"M -0.1 - 49 km E of Beatty, Nevada","49 km E of Beatty, Nevada",-0.1,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891644
1255,"M -0.1 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.11,https://earthquake.usgs.gov/earthquakes/eventpage/av93444376
1432,"M -0.1 - 93 km ESE of King Salmon, Alaska","93 km ESE of King Salmon, Alaska",-0.11,https://earthquake.usgs.gov/earthquakes/eventpage/av93443606
1355,"M -0.1 - 55 km NE of Kenny Lake, Alaska","55 km NE of Kenny Lake, Alaska",-0.12,https://earthquake.usgs.gov/earthquakes/eventpage/av93029894
1688,"M -0.1 - 64 km WNW of Tyonek, Alaska","64 km WNW of Tyonek, Alaska",-0.12,https://earthquake.usgs.gov/earthquakes/eventpage/av93442251
1670,"M -0.1 - 9 km ENE of Ronan, Montana","9 km ENE of Ronan, Montana",-0.12,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070088
384,"M -0.1 - 60 km WNW of Tyonek, Alaska","60 km WNW of Tyonek, Alaska",-0.13,https://earthquake.usgs.gov/earthquakes/eventpage/av93447911
796,"M -0.1 - 20 km E of Finley Point, Montana","20 km E of Finley Point, Montana",-0.13,https://earthquake.usgs.gov/earthquakes/eventpage/mb90070238
1106,"M -0.1 - 68 km WNW of Beluga, Alaska","68 km WNW of Beluga, Alaska",-0.13,https://earthquake.usgs.gov/earthquakes/eventpage/av93445026
996,"M -0.1 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",-0.13,https://earthquake.usgs.gov/earthquakes/eventpage/av93445521
414,"M -0.1 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",-0.14,https://earthquake.usgs.gov/earthquakes/eventpage/av93447746
692,"M -0.2 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.15,https://earthquake.usgs.gov/earthquakes/eventpage/av93446596
737,"M -0.2 - 63 km WNW of Tyonek, Alaska","63 km WNW of Tyonek, Alaska",-0.15,https://earthquake.usgs.gov/earthquakes/eventpage/av93446431
1200,"M -0.2 - 67 km WNW of Beluga, Alaska","67 km WNW of Beluga, Alaska",-0.16,https://earthquake.usgs.gov/earthquakes/eventpage/av93444606
532,"M -0.2 - 83 km NNW of Karluk, Alaska","83 km NNW of Karluk, Alaska",-0.16,https://earthquake.usgs.gov/earthquakes/eventpage/av93447211
1600,"M -0.2 - 87 km NNW of Karluk, Alaska","87 km NNW of Karluk, Alaska",-0.17,https://earthquake.usgs.gov/earthquakes/eventpage/av93442741
1657,"M -0.2 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.17,https://earthquake.usgs.gov/earthquakes/eventpage/av93442471
1638,"M -0.2 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.18,https://earthquake.usgs.gov/earthquakes/eventpage/av93442556
1708,"M -0.2 - 66 km WNW of Beluga, Alaska","66 km WNW of Beluga, Alaska",-0.18,https://earthquake.usgs.gov/earthquakes/eventpage/av93442166
1731,"M -0.2 - 86 km NW of Karluk, Alaska","86 km NW of Karluk, Alaska",-0.18,https://earthquake.usgs.gov/earthquakes/eventpage/av93442071
1047,"M -0.2 - 65 km WNW of Beluga, Alaska","65 km WNW of Beluga, Alaska",-0.19,https://earthquake.usgs.gov/earthquakes/eventpage/av93445276
1518,"M -0.2 - 69 km WNW of Beluga, Alaska","69 km WNW of Beluga, Alaska",-0.2,https://earthquake.usgs.gov/earthquakes/eventpage/av93029924
1554,"M -0.2 - 44 km NW of Indian Springs, Nevada","44 km NW of Indian Springs, Nevada",-0.2,https://earthquake.usgs.gov/earthquakes/eventpage/nn00891334
